_id,全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考
1096,172014,AA0000000812,石川県金沢市,森戸１丁目小公園,モリト１チョウメショウコウエン,"","",1003,"","",172014,"",石川県金沢市森戸1丁目150-20,石川県,金沢市,森戸1丁目,150-20,"",36.558075,136.599666,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/84110/7c673ce2a6dd4e72f6b7d0d481c31576.JPG,CC BY,""
1097,172014,AA0000000813,石川県金沢市,高尾南３丁目うるる公園,タカオミナミ３チョウメウルルコウエン,"","",1003,"","",172014,"",石川県金沢市高尾南3丁目133-2,石川県,金沢市,高尾南3丁目,133-2,"",36.518246,136.628002,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/36830/9d15ddbe689a773e039000e8ec2e4af4.JPG,CC BY,""
1098,172014,AA0000000814,石川県金沢市,米泉町２丁目ふれあい公園,ヨネイズミ２チョウメフレアイコウエン,"","",1003,"","",172014,"",石川県米泉町2丁目72,石川県,金沢市,米泉町2丁目,72,"",36.543924,136.624115,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/19853/06650bf5c222660e3e8aa54954cee4d4.JPG,CC BY,""
1099,172014,AA0000000815,石川県金沢市,米泉町１０丁目公園,ヨネイズミ１０チョウメコウエン,"","",1003,"","",172014,"",石川県金沢市米泉町10丁目1-101,石川県,金沢市,米泉町10丁目,1-101,"",36.555732,136.622061,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/06081/8d624283aa19b03345978cdb9fa9b62b.JPG,CC BY,""
1100,172014,AA0000000816,石川県金沢市,大友西公園,オオトモニシコウエン,"","",1003,"","",172014,"",石川県金沢市大友町2街区1番地先,石川県,金沢市,大友町2街区,1番地先,"",36.604052,136.625698,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/01831/67ed4c428021e341f9d3952ab3dd88a6.JPG,CC BY,""
1101,172014,AA0000000817,石川県金沢市,野田西公園,ノダニシコウエン,"","",1003,"","",172014,"",石川県金沢市野田土地区画整理事業地内6街区1番地先,石川県,金沢市,野田土地区画整理事業地内6街区,1番地先,"",36.533916,136.662948,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/58414/cf7e3aef05050a161ea67a7bb44b55f1.JPG,CC BY,""
1102,172014,AA0000000818,石川県金沢市,野田東公園,ノダヒガシコウエン,"","",1003,"","",172014,"",石川県金沢市野田土地区画整理事業地内60街区1番地先,石川県,金沢市,野田土地区画整理事業地内60街区,1番地先,"",36.535847,136.669385,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/59093/64ca6833aa846b68cceb303f993487c8.JPG,CC BY,""
1103,172014,AA0000000819,石川県金沢市,近岡町ふれあい小公園,チカオカマチフレアイショウコウエン,"","",1003,"","",172014,"",石川県金沢市近岡町395-3,石川県,金沢市,近岡町,395-3,"",36.6104175,136.632221,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/94606/e9a19c018e37edf136ae0087a747341d.JPG,CC BY,""
1104,172014,AA0000000820,石川県金沢市,平和町２丁目小公園,ヘイワマチ２チョウメショウコウエン,"","",1003,"","",172014,"",石川県金沢市平和町2丁目143-22,石川県,金沢市,平和町2丁目,143-22,"",36.541739,136.668393,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/21259/fae8554dace9743fec1e761273e7d72a.jpg,CC BY,""
1105,172014,AA0000000821,石川県金沢市,河原市町みずほ中央公園,カワライチマチミズホチュウオウコウエン,"","",1003,"","",172014,"",石川県金沢市河原市町30,石川県,金沢市,河原市町,30,"",36.60366,136.710466,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/42244/18ed69b46fdf1318a69ed566dce8b295.JPG,CC BY,""
1106,172014,AA0000000822,石川県金沢市,河原市町みずほ東公園,カワライチマチミズホヒガシコウエン,"","",1003,"","",172014,"",石川県金沢市河原市町35,石川県,金沢市,河原市町,35,"",36.603449,136.712011,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/77998/e1e12971a6bfb0375ab05ab149b3101b.JPG,CC BY,""
1107,172014,AA0000000823,石川県金沢市,直江町西屋広場,ナオエマチニシヤヒロバ,"","",1003,"","",172014,"",石川県金沢市副都心北部直江土地区画整理事業地内68街区1番地先,石川県,金沢市,石川県金沢市副都心北部直江土地区画整理事業地内68街区,1番地先,"",36.602922,136.63378,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/79578/078c282a6b3ca99908985631e572e0b9.JPG,CC BY,""
1108,172014,AA0000000824,石川県金沢市,末町番場公園,スエマチバンバコウエン,"","",1003,"","",172014,"",石川県金沢市末町16字28番,石川県,金沢市,末町,16字28番,"",36.520231,136.687357,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/62218/e9878de38023f707cd1b496af7add54c.JPG,CC BY,""
1109,172014,AA0000000825,石川県金沢市,窪南ふれあい公園,クボミナミフレアイコウエン,"","",1003,"","",172014,"",石川県金沢市窪3丁目305番1,石川県,金沢市,窪3丁目,305番1,"",36.525682,136.635705,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/16539/80a370f250ca031a561629bec69e3c04.JPG,CC BY,""
1110,172014,AA0000000826,石川県金沢市,二口町なかよし公園,フタクチマチナカヨシコウエン,"","",1003,"","",172014,"",石川県金沢市二口町ハ48番3,石川県,金沢市,二口町ハ,48番3,"",36.5782991,136.633813,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/71261/5260132c27941f6e62bae8825b1a1b01.JPG,CC BY,""
1111,172014,AA0000000827,石川県金沢市,東金沢駅前かがやき公園,ヒガシカナザワエキマエカガヤキコウエン,"","",1003,"","",172014,"",石川県金沢市三池町197番53,石川県,金沢市,三池町,197番53,"",36.5929577,136.670627,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/78202/866b43b6461dbda3a80da46fd76abc86.JPG,CC BY,""
1112,172014,AA0000000828,石川県金沢市,大河端西あしのこ公園,オコバタニシアシノココウエン,"","",1003,"","",172014,"",石川県金沢市副都心北部大河端土地区画整理事業地内22街区3-1番,石川県,金沢市,副都心北部大河端土地区画整理事業地内22街区,3-1番,"",36.617854,136.638776,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/98828/9afd747973e9d99b335173b1dcb5e397.JPG,CC BY,""
1113,172014,AA0000000829,石川県金沢市,辰巳町なかみち公園,タツミマチナカミチコウエン,"","",1003,"","",172014,"",石川県金沢市辰巳町ロ80番1,石川県,金沢市,辰巳町ロ,80番1,"",36.510768,136.702885,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/76512/3db2d89b45d4d2e11cddbdd3f8b3f311.JPG,CC BY,""
1114,172014,AA0000000830,石川県金沢市,平和町２丁目西小公園,ヘイワマチ２チョウメニシショウコウエン,"","",1003,"","",172014,"",石川県金沢市平和町二丁目142番21,石川県,金沢市,平和町二丁目,142番21,"",36.541653,136.664772,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/44508/8c26ea7c7d45b7a5a9ef29a9c2b88bef.JPG,CC BY,""
1115,172014,AA0000000831,石川県金沢市,森山ひらおり広場,モリヤマヒラオリヒロバ,"","",1003,"","",172014,"",石川県金沢市森山1丁目20,石川県,金沢市,森山1丁目,20,"",36.577237,136.665871,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/06040/b1b70a1396128028623dff8bf57b0f8e.JPG,CC BY,""
1116,172014,AA0000000832,石川県金沢市,横山町緑地,ヨコヤマチョウリョクチ,"","",1003,"","",172014,"",石川県金沢市横山町18,石川県,金沢市,横山町,18,"",36.565564,136.671721,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/52978/c88d054fd57723c8ec655b3e80e13fb7.JPG,CC BY,""
1117,172014,AA0000000833,石川県金沢市,金石本町小公園,カナイワホンマチショウコウエン,"","",1003,"","",172014,"",石川県金沢市金石本町ハ44-4,石川県,金沢市,金石本町ハ,44-4,"",36.5946816,136.625573,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/90921/a8713eae544dfedec79d41d60b923cf0.JPG,CC BY,""
1118,172014,AA0000000834,石川県金沢市,御供田町西小公園,ゴクデンマチニシショウコウエン,"","",1003,"","",172014,"",石川県金沢市御供田町ロ7-6,石川県,金沢市,御供田町ロ,7-6,"",36.605361,136.624501,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/68559/f3c076f245d8bf5a44d986f3229217dd.JPG,CC BY,""
1119,172014,AA0000000835,石川県金沢市,神宮寺町東小公園,ジングウジマチヒガシショウコウエン,"","",1003,"","",172014,"",石川県金沢市神宮寺町1-112,石川県,金沢市,神宮寺町,1-112,"",36.5880957,136.670517,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/09628/314e62dadf3c6fd721da3e3e7eeb5676.JPG,CC BY,""
1120,172014,AA0000054385,石川県金沢市,金沢ゴーゴーカレースタジアム,カナザワゴーゴーカレースタジアム,Kanazawa Go Go Curry Stadium,金沢ゴーゴーカレースタジアム,1101,"","",172014,"",石川県金沢市磯部町ロ75番地1,石川県,金沢市,磯部町,ロ75番地1,"",36.596289,136.657424,"","",076-205-6060,"","","","",920-0012,"",金沢スタジアム共同事業体,日月火水木金土,09:00,21:00,休館日:年末年始（12月28日から翌年1月3日まで）,"収容人数：10,444人(メイン:3,088人、バック:5,008人、南サイド:2,348人)、フットボール専用スタジアム、会議室",○,○(医務室用車椅子),×,○,○,○,×,○,×,×,○,×,○,○,○,×,○,https://www.kanazawa-stadium.jp/,https://www.kanazawa-stadium.jp/wp/wp-content/uploads/2024/02/ks_main05.jpg,"",""
1121,172014,AA0000057890,石川県金沢市,小金町公園,コガネマチコウエン,"","",1003,"","",172014,"",石川県金沢市小金町183,石川県,金沢市,小金町,183,"",36.5831812391226,136.671124967903,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/08661/9707cb59b079eceda4bf5dbe302c7685.JPG,CC BY,""
1122,172014,AA0000057891,石川県金沢市,土清水町南小公園,ツチシミズマチミナミシヨウコウエン,"","",1003,"","",172014,"",石川県金沢市土清水町四51-7,石川県,金沢市,土清水町四,51-7,"",36.5314533361659,136.690880520611,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/01112/34d311f7d3564e66a17c3241740c284a.JPG,CC BY,""
1123,172014,AA0000057892,石川県金沢市,問屋町３丁目公園,トンヤマチ３チヨウメコウエン,"","",1003,"","",172014,"",石川県金沢市問屋町3丁目34番,石川県,金沢市,問屋町3丁目,34番,"",36.6075101488166,136.638042818545,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/21474/8276517faf7c121c1350c1184def503e.JPG,CC BY,""
1124,172014,AA0000057893,石川県金沢市,大河端西鷹狩り公園,オコバタニシタカガリコウエン,"","",1003,"","",172014,"",石川県金沢市大河端西1丁目57番,石川県,金沢市,大河端西1丁目,57番,"",36.6142833022175,136.639587290782,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/57813/f56eae9ddd1d36aba1fd0b2449656fd7.JPG,CC BY,""
1125,172014,AA0000057894,石川県金沢市,野田中央公園,ノダチユウオウコウエン,"","",1003,"","",172014,"",石川県金沢市野田1丁目176番,石川県,金沢市,野田1丁目,176番,"",36.5326953948805,136.670932674873,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/24599/d400dae9364d9b5b9619a1d655c9bf3b.JPG,CC BY,""
1126,172014,AA0000057895,石川県金沢市,金石西みそやちょう広場,カナイワニシミソヤチヨウヒロバ,"","",1003,"","",172014,"",石川県金沢市金石味噌屋町336,石川県,金沢市,金石味噌屋町,336,"",36.6026112633645,136.591803198785,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/67335/b2d9de0e94aaa6529ede30d52823a16e.JPG,CC BY,""
1127,172014,AA0000057896,石川県金沢市,法島町緑地,ホウシママチリヨクチ,"","",1003,"","",172014,"",石川県金沢市法島町8-40,石川県,金沢市,法島町,8-40,"",36.5439068329936,136.666206773109,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/32166/1e9e6b2b2b5174ed0f9252865ea5834a.JPG,CC BY,""
1128,172014,AA0000057897,石川県金沢市,上安原町西小公園,カミヤスハラマチニシシヨウコウエン,"","",1003,"","",172014,"",石川県金沢市上安原町587番9,石川県,金沢市,上安原町,587番9,"",36.5607335517589,136.588046104897,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/84917/dde5dc552e23399f8f2ff882d19648e8.JPG,CC BY,""
1129,172014,AA0000057898,石川県金沢市,北町緑道,キタマチリヨクドウ,"","",1003,"","",172014,"",石川県金沢市駅西本町6丁目16番,石川県,金沢市,駅西本町6丁目,16番,"",36.5858202403383,136.626966256897,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/28939/004680765eabaaecea182eefd7799652.JPG,CC BY,""
1130,172014,AA0000057899,石川県金沢市,打木町さくら公園,ウツギマチサクラコウエン,"","",1003,"","",172014,"",石川県金沢市打木町東2030,石川県,金沢市,打木町東,2030,"",36.5625433735923,136.572111809708,"","","","","","","",-,"","","","","","","","","","","","","","","","","","","","","","","","","",http://infra-media.city.kanazawa.ishikawa.jp/images/27506/6ccad8a37972b322bd3aa729596e18df.JPG,CC BY,""
